du_an,price_VND,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing,category,Đường,Phường,Quận
,4.0,,51.0,78.43,3.0,3.0,Giấy tờ viết tay,"nhà ngõ, hẻm",3.0,Nội thất đầy đủ,NhaDat,Đường Trần Khát Chân,Phường Thanh Nhàn,Quận Hai Bà Trưng
,7.1,,40.0,177.5,6.0,8.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp,NhaDat,,Phường Tương Mai,Quận Hoàng Mai
,6.8,,45.0,151.11,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Nội thất đầy đủ,NhaDat,Đường Khương Đình,Phường Hạ Đình,Quận Thanh Xuân
,10.2,,27.0,377.78,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Láng Thượng,Quận Đống Đa
,3.92,,57.0,68.77,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Không rõ,NhaDat,,,
,7.2,,35.0,205.71,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,,Phường Cống Vị,Quận Ba Đình
,3.65,,65.0,56.15,0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Không rõ,NhaDat,,,
,8.15,,42.0,194.05,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,Đường Lạc Long Quân,Phường Nghĩa Đô,Quận Cầu Giấy
,8.9,,35.0,254.29,3.0,2.0,Đã có sổ,"nhà mặt phố, mặt tiền",0,Không rõ,NhaDat,,Phường Văn Quán,Quận Hà Đông
,9.75,,31.0,314.52,0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",3.0,Không rõ,NhaDat,Đường Hoàng Quốc Việt,Phường Mai Dịch,Quận Cầu Giấy
,5.7,,25.0,228.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Thanh Nhàn,Quận Hai Bà Trưng
,7.9,,46.0,171.74,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Láng,Phường Ngã Tư Sở,Quận Đống Đa
,1.8,,26.0,69.23,0,1.0,Đang chờ sổ,"nhà ngõ, hẻm",2.0,Hoàn thiện cơ bản,NhaDat,,Phường Khương Đình,Quận Thanh Xuân
,6.85,,56.0,122.32,3.0,5.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Tân Mai,Quận Hoàng Mai
,6.55,,35.0,187.14,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Thụy Khuê,Phường Thụy Khuê,Quận Tây Hồ
,5.7,,33.0,172.73,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Thịnh Liệt,Quận Hoàng Mai
,8.5,,45.0,188.89,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Nghĩa Đô,Quận Cầu Giấy
,7.5,,32.0,234.38,6.0,5.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,,Phường Nghĩa Đô,Quận Cầu Giấy
,9.35,,60.0,155.83,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Khâm Thiên,Quận Đống Đa
,6.3,,35.0,180.0,0,6.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Trương Định,Phường Tân Mai,Quận Hoàng Mai
,8.7,,61.0,142.62,0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,Đường Hồ Tùng Mậu,Phường Mai Dịch,Quận Cầu Giấy
,6.85,,44.0,155.68,0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",4.0,Nội thất đầy đủ,NhaDat,,Phường Quang Trung,Quận Hà Đông
,6.0,,36.0,166.67,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,,Phường Yên Phụ,Quận Tây Hồ
,5.39,,32.0,168.44,0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Không rõ,NhaDat,,Phường Thanh Trì,Quận Hoàng Mai
,6.98,,38.0,183.68,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Khương Thượng,Quận Đống Đa
,7.0,,34.0,205.88,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Không rõ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,6.5,,40.0,162.5,0,4.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,Đường Lạc Long Quân,Phường Bưởi,Quận Tây Hồ
,2.9,,30.0,96.67,4.0,3.0,Đã có sổ,nhà phố liền kề,5.0,Hoàn thiện cơ bản,NhaDat,,,
,7.25,,55.0,131.82,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,,Phường Cổ Nhuế 1,Quận Bắc Từ Liêm
,3.9,,35.0,111.43,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,NhaDat,,,
,6.8,,42.0,161.9,0,6.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Láng,Phường Láng Thượng,Quận Đống Đa
,5.35,,35.0,152.86,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,,Phường Thanh Trì,Quận Hoàng Mai
,5.6,,42.0,133.33,0,4.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Thổ Quan,Quận Đống Đa
,6.95,,43.0,161.63,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,7.25,,55.0,131.82,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Không rõ,NhaDat,Đường Trần Cung,Phường Cổ Nhuế 1,Quận Bắc Từ Liêm
,7.25,,30.0,241.67,0,3.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất đầy đủ,NhaDat,Đường Nguyễn Khang,Phường Trung Hoà,Quận Cầu Giấy
,6.3,,36.0,175.0,0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,,Phường Vĩnh Phúc,Quận Ba Đình
,3.8,,28.0,135.71,3.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",4.0,Nội thất cao cấp,NhaDat,Đường Thụy Khuê,Phường Thụy Khuê,Quận Tây Hồ
,8.45,,34.0,248.53,0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Cầu Giấy,Phường Quan Hoa,Quận Cầu Giấy
,4.4,,30.0,146.67,4.0,3.0,Đang chờ sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Nguyễn Khoái,Phường Thanh Trì,Quận Hoàng Mai
,6.35,,30.0,211.67,0,3.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,Đường Vũ Trọng Phụng,Phường Nhân Chính,Quận Thanh Xuân
,5.7,,41.0,139.02,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,,Phường Định Công,Quận Hoàng Mai
,6.9,,43.0,160.47,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,,Phường Khương Trung,Quận Thanh Xuân
,7.3,,43.0,169.77,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất cao cấp,NhaDat,,Phường Nhân Chính,Quận Thanh Xuân
,6.25,,38.0,164.47,5.0,4.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất cao cấp,NhaDat,,Phường Bạch Đằng,Quận Hai Bà Trưng
,7.2,,56.0,128.57,3.0,4.0,Đã có sổ,"nhà mặt phố, mặt tiền",4.0,Nội thất cao cấp,NhaDat,,,
,7.45,,55.0,135.45,4.0,4.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất cao cấp,NhaDat,,Phường Khương Mai,Quận Thanh Xuân
,8.0,,52.0,153.85,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Nội thất đầy đủ,NhaDat,,Phường Lĩnh Nam,Quận Hoàng Mai
,16.0,,40.0,400.0,2.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",4.0,Nội thất đầy đủ,NhaDat,,Phường Phố Huế,Quận Hai Bà Trưng
,7.09,,45.0,157.56,0,6.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,11.0,,41.0,268.29,5.0,3.0,Đã có sổ,nhà phố liền kề,6.0,Nội thất cao cấp,NhaDat,,Phường Phương Liệt,Quận Thanh Xuân
,7.2,,32.5,221.54,3.0,3.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Không rõ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,4.8,,34.0,141.18,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Cống Vị,Quận Ba Đình
,9.0,,57.0,157.89,2.0,3.0,Đã có sổ,"nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản,NhaDat,,Phường Đội Cấn,Quận Ba Đình
,12.0,,42.0,285.71,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",6.0,Nội thất cao cấp,NhaDat,,Phường Láng Hạ,Quận Đống Đa
,10.3,,41.0,251.22,0,2.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Kim Giang,Phường Đại Kim,Quận Hoàng Mai
,14.5,,45.0,322.22,3.0,4.0,Đã có sổ,nhà phố liền kề,5.0,Nội thất cao cấp,NhaDat,Đường Chiến Thắng,Phường Văn Quán,Quận Hà Đông
,6.0,,34.0,176.47,0,3.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,,Phường Quan Hoa,Quận Cầu Giấy
,14.9,,44.0,338.64,0,4.0,Đã có sổ,nhà phố liền kề,6.0,Nội thất đầy đủ,NhaDat,,Phường Nghĩa Đô,Quận Cầu Giấy
,9.0,,45.0,200.0,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,Đường Nguyễn Sơn,Phường Bồ Đề,Quận Long Biên
,15.5,,63.0,246.03,0,2.0,Đã có sổ,"nhà ngõ, hẻm",0,Không rõ,NhaDat,Đường Nguyễn Chí Thanh,Phường Láng Hạ,Quận Đống Đa
,5.6,,38.0,147.37,0,5.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Nội thất đầy đủ,NhaDat,,Phường Thanh Trì,Quận Hoàng Mai
,7.345,,30.0,244.85,4.0,3.0,Đã có sổ,"nhà mặt phố, mặt tiền",5.0,Nội thất cao cấp,NhaDat,,Phường Phương Mai,Quận Đống Đa
,3.58,,18.0,198.89,0,2.0,Đã có sổ,"nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,NhaDat,,Phường Minh Khai,Quận Hai Bà Trưng
,5.64,,32.0,176.25,4.0,3.0,Đã có sổ,"nhà ngõ, hẻm",5.0,Nội thất đầy đủ,NhaDat,,Phường Lĩnh Nam,Quận Hoàng Mai
Bình Vượng Tower,4.09,Chưa bàn giao,92.0,44.46,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Quang Trung,Quận Hà Đông
,1.02,Chưa bàn giao,28.0,36.43,1.0,1,Đang chờ sổ,chung cư,0,Không rõ,ChungCu,,Phường Bùi Thị Xuân,Quận Hai Bà Trưng
Hồ Gươm Plaza,4.35,Đã bàn giao,76.0,57.24,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Mộ Lao,Quận Hà Đông
,6.9,Đã bàn giao,110.0,62.73,0,3,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Trung Văn,Quận Nam Từ Liêm
Hateco Hoàng Mai,4.3,Chưa bàn giao,90.0,47.78,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Yên Sở,Quận Hoàng Mai
,2.9,Chưa bàn giao,50.0,58.0,0,2,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất cao cấp,ChungCu,Đường Trương Định,Phường Giáp Bát,Quận Hoàng Mai
,3.25,Đã bàn giao,43.0,75.58,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,Đường Đại lộ Thăng Long,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.05,Đã bàn giao,43.0,70.93,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,3.4,Đã bàn giao,80.0,42.5,1.0,2,Sổ hồng riêng,"tập thể, cư xá",0,Không rõ,ChungCu,Đường Hồ Tùng Mậu,Phường Cầu Diễn,Quận Nam Từ Liêm
Ia20 Ciputra,0.0489,Đã bàn giao,92.0,0.5315209999999999,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Đông Ngạc,Quận Bắc Từ Liêm
,5.9,Đã bàn giao,97.0,60.82,2.0,3,Hợp đồng mua bán,chung cư,0,Không rõ,ChungCu,,Phường Trung Hoà,Quận Cầu Giấy
Vinhomes Smart City,4.2,Đã bàn giao,64.0,65.62,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,5.45,Đã bàn giao,100.0,54.5,2.0,4,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,Đường Phạm Văn Đồng,Phường Xuân Đỉnh,Quận Bắc Từ Liêm
Chung Cư 30 Phạm Văn Đồng (Lucky Bắc Hà),5.0,Đã bàn giao,70.0,71.43,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Dịch Vọng Hậu,Quận Cầu Giấy
,3.2,Chưa bàn giao,60.0,53.33,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Ô Chợ Dừa,Quận Đống Đa
,2.86,Chưa bàn giao,54.0,52.96,1.0,2,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất đầy đủ,ChungCu,,Phường Thịnh Quang,Quận Đống Đa
Imperia Sky Garden,5.0,Chưa bàn giao,76.0,65.79,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Vĩnh Tuy,Quận Hai Bà Trưng
,3.7,Chưa bàn giao,66.0,56.06,2.0,2,Hợp đồng mua bán,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Hải Đăng,,
,0.85,Đã bàn giao,35.0,24.29,1.0,1,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Kim Mã,Quận Ba Đình
,0.81,Đã bàn giao,35.0,23.14,1.0,1,Hợp đồng mua bán,chung cư,0,Không rõ,ChungCu,,Phường Kim Liên,Quận Đống Đa
Hh2 Linh Đàm,2.8,Đã bàn giao,76.0,36.84,2.0,3,Hợp đồng mua bán,chung cư,0,Không rõ,ChungCu,,Phường Hoàng Liệt,Quận Hoàng Mai
,3.35,Đã bàn giao,25.0,134.0,1.0,2,Sổ hồng riêng,"tập thể, cư xá",0,Không rõ,ChungCu,,Phường Cống Vị,Quận Ba Đình
,4.3,Chưa bàn giao,90.0,47.78,2.0,3,Sổ hồng riêng,"tập thể, cư xá",0,Không rõ,ChungCu,,Phường Trương Định,Quận Hai Bà Trưng
Hh1 Linh Đàm,3.0,Đã bàn giao,76.0,39.47,0,3,Hợp đồng mua bán,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Hoàng Liệt,Quận Hoàng Mai
Khu Đô Thị Mới Xa La,2.85,Đã bàn giao,66.0,43.18,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Phúc La,Quận Hà Đông
,3.18,Đã bàn giao,60.0,53.0,1.0,2,Sổ hồng riêng,"tập thể, cư xá",0,Không rõ,ChungCu,Đường Nguyễn Chí Thanh,Phường Láng Hạ,Quận Đống Đa
Khu Đô Thị Kim Văn - Kim Lũ (Golden Silk),3.3,Đã bàn giao,66.0,50.0,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Đại Kim,Quận Hoàng Mai
Vinhomes Ocean Park Gia Lâm,3.768,Chưa bàn giao,62.0,60.77,2.0,2,Hợp đồng đặt cọc,chung cư,0,Nội thất cao cấp,ChungCu,,,
,3.5,Chưa bàn giao,70.0,50.0,2.0,2,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,Phường Thượng Thanh,Quận Long Biên
,3.63,Chưa bàn giao,76.0,47.76,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Giang Biên,Quận Long Biên
,3.05,Chưa bàn giao,62.3,48.96,2.0,2,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,Phường Việt Hưng,Quận Long Biên
Vinhomes Ocean Park Gia Lâm,3.6,Đã bàn giao,80.0,45.0,2.0,3,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
Ecohome Phúc Lợi,3.0,Chưa bàn giao,68.0,44.12,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Phúc Lợi,Quận Long Biên
,6.9,Đã bàn giao,73.0,94.52,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,Đường Châu Văn Liêm,Phường Phú Đô,Quận Nam Từ Liêm
Vinhomes Ocean Park Gia Lâm,3.15,Đã bàn giao,70.0,45.0,2.0,2,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,2.65,Đã bàn giao,60.0,44.17,1.0,2,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,2.25,Chưa bàn giao,43.0,52.33,1.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,,
Khu Đô Thị Mỹ Đình Sông Đà - Sudico,6.7,Đã bàn giao,110.0,60.91,2.0,3,Hợp đồng đặt cọc,chung cư,0,Không rõ,ChungCu,,Phường Mỹ Đình 1,Quận Nam Từ Liêm
,4.55,Đã bàn giao,87.0,52.3,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Phạm Văn Đồng,Phường Cổ Nhuế 2,Quận Bắc Từ Liêm
,2.35,Chưa bàn giao,56.0,41.96,2.0,2,Hợp đồng mua bán,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Hoàng Liệt,Quận Hoàng Mai
Vinhomes Smart City,4.0,Đã bàn giao,64.0,62.5,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
,2.86,Đã bàn giao,60.0,47.67,1.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,2.25,Đã bàn giao,47.0,47.87,1.0,1,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
,7.95,Đã bàn giao,93.0,85.48,0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,Đường Lê Đức Thọ,Phường Mỹ Đình 1,Quận Nam Từ Liêm
Vinhomes Ocean Park Gia Lâm,1.65,Đã bàn giao,31.0,53.23,1.0,1,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
,1.48,Đã bàn giao,35.0,42.29,1.0,1,Hợp đồng mua bán,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Khương Thượng,Quận Đống Đa
Vinhomes Ocean Park Gia Lâm,2.6,Đã bàn giao,60.0,43.33,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,3.5,Đã bàn giao,80.0,43.75,2.0,3,1,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,3.1,Đã bàn giao,70.0,44.29,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,2.2,Đã bàn giao,47.0,46.81,1.0,1,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,,
,2.6,Đã bàn giao,60.0,43.33,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Lý Thánh Tông,,
,3.86,Chưa bàn giao,74.0,52.16,3.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Hoàng Văn Thụ,Quận Hoàng Mai
,5.5,Đã bàn giao,105.0,52.38,0,3,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Trung Văn,Phường Trung Văn,Quận Nam Từ Liêm
,4.76,Đã bàn giao,81.0,58.77,2.0,3,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,Đường Tây Mỗ,Phường Tây Mỗ,Quận Nam Từ Liêm
A10-A14 Nam Trung Yên,5.1,Đã bàn giao,75.0,68.0,2.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Yên Hoà,Quận Cầu Giấy
,3.68,Chưa bàn giao,79.0,46.58,2.0,3,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất cao cấp,ChungCu,Đường Nguyễn Trãi,Phường Khương Đình,Quận Thanh Xuân
,3.6,Đã bàn giao,80.0,45.0,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường cao tốc Hà Nội – Hải Phòng,,
,4.3,Đã bàn giao,76.0,56.58,0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Trung Văn,Phường Trung Văn,Quận Nam Từ Liêm
,5.35,Đã bàn giao,84.0,63.69,0,3,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Mỹ Đình 2,Quận Nam Từ Liêm
Vinhomes Smart City,2.86,Chưa bàn giao,45.0,63.56,1.0,1,Hợp đồng mua bán,chung cư,0,Không rõ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.7,Đã bàn giao,54.0,68.52,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.17,Đã bàn giao,43.0,73.72,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,4.35,Đã bàn giao,65.0,66.92,2.0,3,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.72,Đã bàn giao,54.0,68.89,0,2,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.08,Đã bàn giao,43.0,71.63,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Smart City,3.0,Đã bàn giao,43.0,69.77,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Tây Mỗ,Quận Nam Từ Liêm
Vinhomes Ocean Park Gia Lâm,1.62,Đã bàn giao,30.0,54.0,1.0,1,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,,
Khu Đô Thị Mới Xa La,2.3,Đã bàn giao,73.0,31.51,0,2,Hợp đồng mua bán,chung cư,0,Không rõ,ChungCu,,Phường Phúc La,Quận Hà Đông
Vinhomes Ocean Park Gia Lâm,2.2,Đã bàn giao,47.0,46.81,1.0,1,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,,
,4.35,Đã bàn giao,65.0,66.92,1.0,2,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,,Phường Dịch Vọng,Quận Cầu Giấy
,0.75,Đã bàn giao,55.0,13.64,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Nguyễn Trãi,Phường Thượng Đình,Quận Thanh Xuân
,0.8,Đã bàn giao,55.0,14.55,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Trương Định,Phường Tương Mai,Quận Hoàng Mai
,0.765,Đã bàn giao,53.0,14.43,2.0,2,1,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Quang Trung,Quận Đống Đa
,0.75,Đã bàn giao,54.0,13.89,2.0,2,1,chung cư,0,Nội thất đầy đủ,ChungCu,Đường Đại Cồ Việt,Phường Bách Khoa,Quận Hai Bà Trưng
Vinhomes Ocean Park Gia Lâm,2.57,Đã bàn giao,60.0,42.83,1.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,3.5,Đã bàn giao,80.0,43.75,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,,
,3.5,Đã bàn giao,108.0,32.41,2.0,4,Sổ hồng riêng,"tập thể, cư xá",0,Hoàn thiện cơ bản,ChungCu,,Phường Vĩnh Tuy,Quận Hai Bà Trưng
,4.96,Chưa bàn giao,80.0,62.0,2.0,2,Sổ hồng riêng,chung cư,0,Hoàn thiện cơ bản,ChungCu,,Phường Dịch Vọng,Quận Cầu Giấy
Vinhomes Ocean Park Gia Lâm,3.2,Đã bàn giao,70.0,45.71,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
Vinhomes Ocean Park Gia Lâm,1.65,Đã bàn giao,31.0,53.23,1.0,1,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,,
,5.1,Chưa bàn giao,72.0,70.83,2.0,2,Sổ hồng riêng,chung cư,0,Nội thất đầy đủ,ChungCu,,Phường Định Công,Quận Hoàng Mai
,7.6,Chưa bàn giao,87.0,87.36,2.0,3,Sổ hồng riêng,chung cư,0,Nội thất cao cấp,ChungCu,,Phường Nhân Chính,Quận Thanh Xuân
,3.9,Chưa bàn giao,70.0,55.71,1.0,2,Sổ hồng riêng,"tập thể, cư xá",0,Nội thất đầy đủ,ChungCu,Đường Hồ Tùng Mậu,Phường Cầu Diễn,Quận Nam Từ Liêm
,0.65,Đã bàn giao,50.0,13.0,1.0,2,Hợp đồng mua bán,"căn hộ dịch vụ, mini",0,Nội thất cao cấp,ChungCu,Đường Láng,Phường Láng Thượng,Quận Đống Đa
,0.65,Đã bàn giao,42.0,15.48,1.0,2,Sổ hồng riêng,"căn hộ dịch vụ, mini",0,Nội thất cao cấp,ChungCu,Đường Lê Duẩn,Phường Phương Liên,Quận Đống Đa
,0.65,Đã bàn giao,50.0,13.0,1.0,2,Sổ hồng riêng,"căn hộ dịch vụ, mini",0,Nội thất cao cấp,ChungCu,Đường Trần Cung,Phường Cổ Nhuế 1,Quận Bắc Từ Liêm
,2.05,Đã bàn giao,28.0,73.21,1.0,1,Sổ hồng riêng,chung cư,0,Không rõ,ChungCu,Đường Tây Mỗ,Phường Tây Mỗ,Quận Nam Từ Liêm
